metric,metric_display,test,trend,aspect,total_strata,combined_z_stat,two_tailed_p,one_sided_p_value,supports_expected,expected_direction,finding,scenario,example_count,model_id,model_name,jt_statistic,jt_pvalue,rule_count
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.501).,2.0,,-4,gpt-oss (20.9 B),2.5,0.5007496251874063,1.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.171).,2.0,,-1,llama 3.2 (3.2 B),1.0,0.17091454272863568,2.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.082).,2.0,,-2,llama 3.1 (8 B),0.5,0.08195902048975512,2.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0655).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.06546726636681659,2.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.153).,2.0,,-4,gpt-oss (20.9 B),1.0,0.15292353823088456,2.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.254).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2543728135932034,3.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.251).,2.0,,-2,llama 3.1 (8 B),1.5,0.25087456271864067,3.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0775).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.07746126936531735,3.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.157).,2.0,,-4,gpt-oss (20.9 B),1.0,0.15742128935532235,3.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.237).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.23738130934532733,4.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.16).,2.0,,-2,llama 3.1 (8 B),1.0,0.15992003998001,4.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.151).,2.0,,-3,mistral-nemo (12.2 B),1.0,0.15092453773113443,4.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.261).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2613693153423288,4.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.252).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.25237381309345325,5.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.169).,2.0,,-2,llama 3.1 (8 B),1.0,0.16941529235382308,5.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0925).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.09245377311344327,5.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.245).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2448775612193903,5.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.251).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.2513743128435782,6.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.161).,2.0,,-2,llama 3.1 (8 B),1.0,0.16091954022988506,6.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.249).,2.0,,-3,mistral-nemo (12.2 B),1.5,0.24887556221889057,6.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.241).,2.0,,-4,gpt-oss (20.9 B),1.5,0.2413793103448276,6.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.488).,2.0,,-1,llama 3.2 (3.2 B),2.5,0.48825587206396803,7.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.266).,2.0,,-2,llama 3.1 (8 B),1.5,0.26636681659170414,7.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.081).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.08095952023988005,7.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.173).,2.0,,-4,gpt-oss (20.9 B),1.0,0.17341329335332334,7.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.502).,2.0,,-1,llama 3.2 (3.2 B),2.5,0.5017491254372813,8.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.226).,2.0,,-2,llama 3.1 (8 B),1.5,0.22588705647176413,8.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.176).,2.0,,-3,mistral-nemo (12.2 B),1.0,0.17641179410294852,8.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.16).,2.0,,-4,gpt-oss (20.9 B),1.0,0.16041979010494753,8.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.513).,2.0,,-1,llama 3.2 (3.2 B),2.5,0.512743628185907,9.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.17).,2.0,,-2,llama 3.1 (8 B),1.0,0.16991504247876063,9.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.166).,2.0,,-3,mistral-nemo (12.2 B),1.0,0.1664167916041979,9.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.152).,2.0,,-4,gpt-oss (20.9 B),1.0,0.1519240379810095,9.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0755).,2.0,,-1,llama 3.2 (3.2 B),0.5,0.07546226886556721,10.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.157).,2.0,,-2,llama 3.1 (8 B),1.0,0.15692153923038482,10.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.163).,2.0,,-3,mistral-nemo (12.2 B),1.0,0.1634182908545727,10.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.253).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25287356321839083,10.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.0985).,2.0,,-1,llama 3.2 (3.2 B),0.5,0.09845077461269365,11.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.265).,2.0,,-2,llama 3.1 (8 B),1.5,0.2653673163418291,11.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.089).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.08895552223888056,11.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.345).,2.0,,-4,gpt-oss (20.9 B),2.0,0.3453273363318341,11.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.253).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.25287356321839083,12.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.08).,2.0,,-2,llama 3.1 (8 B),0.5,0.079960019990005,12.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.147).,2.0,,-3,mistral-nemo (12.2 B),1.0,0.1469265367316342,12.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.26).,2.0,,-4,gpt-oss (20.9 B),1.5,0.25987006496751625,12.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.252).,2.0,,-1,llama 3.2 (3.2 B),1.5,0.25237381309345325,13.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.074).,2.0,,-2,llama 3.1 (8 B),0.5,0.07396301849075462,13.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.091).,2.0,,-3,mistral-nemo (12.2 B),0.5,0.09095452273863068,13.0
edge_coverage,Dependency Coverage,jonckheere_terpstra,example_count,example_count_vs_edge_coverage,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.515).,2.0,,-4,gpt-oss (20.9 B),2.5,0.5147426286856571,13.0
tool_precision,Tool Precision,spearman_meta,rule_count,rule_count_vs_tool_precision,22.0,-2.4868608075669814,0.012887581155523157,0.9935562094222384,False,increasing,No significant evidence of increasing Tool Precision with more rules,,,,,,,
tool_precision,Tool Precision,spearman_meta,example_count,example_count_vs_tool_precision,86.0,13.95787919786494,2.816920025933627e-44,1.4084600129668134e-44,True,increasing,Combined correlation supports increasing Tool Precision with more examples,,,,,,,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,1.0,0.0,-1,llama 3.2 (3.2 B),62.0,1.0,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.527).,1.0,0.0,-2,llama 3.1 (8 B),39.0,0.5272363818090955,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=1).,1.0,0.0,-3,mistral-nemo (12.2 B),57.0,1.0,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.67).,1.0,0.0,-4,gpt-oss (20.9 B),41.5,0.6701649175412294,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.941).,1.0,1.0,-1,llama 3.2 (3.2 B),50.0,0.9405297351324338,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.16).,1.0,1.0,-2,llama 3.1 (8 B),30.5,0.16041979010494753,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.835).,1.0,1.0,-4,gpt-oss (20.9 B),45.0,0.8350824587706147,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.917).,1.0,2.0,-1,llama 3.2 (3.2 B),49.0,0.9165417291354323,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.8).,1.0,2.0,-2,llama 3.1 (8 B),44.5,0.7996001999000499,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.578).,1.0,2.0,-4,gpt-oss (20.9 B),39.5,0.5782108945527237,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.607).,1.0,3.0,-1,llama 3.2 (3.2 B),40.0,0.6071964017991005,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,True,increasing,Evidence for increasing Tool Precision with higher rule count (p=0.0055).,1.0,3.0,-2,llama 3.1 (8 B),27.5,0.005497251374312844,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.987).,1.0,3.0,-3,mistral-nemo (12.2 B),49.0,0.9865067466266867,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.739).,1.0,3.0,-4,gpt-oss (20.9 B),42.0,0.7386306846576711,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.437).,2.0,0.0,-1,llama 3.2 (3.2 B),37.0,0.4367816091954023,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.2).,2.0,0.0,-2,llama 3.1 (8 B),32.5,0.19990004997501248,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.99).,2.0,0.0,-3,mistral-nemo (12.2 B),57.0,0.9895052473763118,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.081).,2.0,0.0,-4,gpt-oss (20.9 B),33.0,0.08095952023988005,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.854).,2.0,1.0,-2,llama 3.1 (8 B),43.0,0.8535732133933034,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.547).,2.0,1.0,-4,gpt-oss (20.9 B),39.0,0.5472263868065967,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.233).,2.0,2.0,-2,llama 3.1 (8 B),35.0,0.23288355822088955,
tool_precision,Tool Precision,jonckheere_terpstra,rule_count,rule_count_vs_tool_precision,,,,,False,increasing,No significant monotonic increasing trend detected (p=0.855).,2.0,2.0,-4,gpt-oss (20.9 B),43.0,0.855072463768116,
